date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-13 00:00:00-05:00,21.5,22.93000030517578,21.128999710083008,22.420000076293945,6457700,0.0,0.0
2026-02-17 00:00:00-05:00,22.0,22.790000915527344,21.5,22.209999084472656,5585700,0.0,0.0
2026-02-18 00:00:00-05:00,22.399999618530273,24.600000381469727,22.239999771118164,23.739999771118164,10005400,0.0,0.0
2026-02-19 00:00:00-05:00,23.020000457763672,25.110000610351562,22.459999084472656,25.110000610351562,10863000,0.0,0.0
2026-02-20 00:00:00-05:00,24.739999771118164,25.690000534057617,23.510000228881836,23.899999618530273,10766300,0.0,0.0
2026-02-23 00:00:00-05:00,23.399999618530273,24.704999923706055,23.229999542236328,23.780000686645508,6731000,0.0,0.0
2026-02-24 00:00:00-05:00,23.25,24.809999465942383,22.350000381469727,24.709999084472656,7496000,0.0,0.0
2026-02-25 00:00:00-05:00,25.299999237060547,25.81399917602539,24.489999771118164,24.6299991607666,8104100,0.0,0.0
2026-02-26 00:00:00-05:00,24.5,25.690000534057617,24.06999969482422,25.600000381469727,7738200,0.0,0.0
2026-02-27 00:00:00-05:00,24.575000762939453,24.84000015258789,22.780000686645508,24.139999389648438,9226400,0.0,0.0
2026-03-02 00:00:00-05:00,23.719999313354492,26.93000030517578,23.719999313354492,26.360000610351562,10634700,0.0,0.0
2026-03-03 00:00:00-05:00,26.104999542236328,26.440000534057617,24.3799991607666,25.299999237060547,11528100,0.0,0.0
2026-03-04 00:00:00-05:00,25.600000381469727,26.5049991607666,25.06800079345703,26.0,8717200,0.0,0.0
2026-03-05 00:00:00-05:00,25.5,26.239999771118164,23.510000228881836,24.59000015258789,9378300,0.0,0.0
2026-03-06 00:00:00-05:00,23.889999389648438,27.569000244140625,23.850000381469727,25.280000686645508,14146300,0.0,0.0
2026-03-09 00:00:00-04:00,24.84000015258789,26.09000015258789,24.450000762939453,25.81999969482422,10885000,0.0,0.0
2026-03-10 00:00:00-04:00,25.81999969482422,26.469999313354492,25.200000762939453,25.399999618530273,8178300,0.0,0.0
2026-03-11 00:00:00-04:00,25.34000015258789,26.920000076293945,24.940000534057617,25.440000534057617,8246000,0.0,0.0
2026-03-12 00:00:00-04:00,25.969999313354492,26.059999465942383,24.280000686645508,24.969999313354492,9442500,0.0,0.0
2026-03-13 00:00:00-04:00,24.979999542236328,26.027000427246094,24.309999465942383,24.790000915527344,7445700,0.0,0.0
2026-03-16 00:00:00-04:00,25.1299991607666,25.5,23.66200065612793,24.600000381469727,9433504,0.0,0.0
